candidate_id,name,category,status,marco,hypothesis,baseline,metrics,benchmark_type,benchmark,required_configuration,expected_runtime_use,cost_to_measure,latency_to_measure,risks_to_measure,gate,evidence_generated,promotion_criteria,rejection_criteria,removal_criteria,substitute_candidate,substitute_reason,free_self_hosted_verification,source_or_reference,external_dependency,cost_policy
maximal__8-48-software-v-v-and-codebase-aware-rag__artifact-traceability-graph,artifact traceability graph,8.48 Software V&V and Codebase-Aware RAG,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether artifact traceability graph improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,conversation_research_catalog_expansion,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-48-software-v-v-and-codebase-aware-rag__requirement-to-test-traceability,requirement-to-test traceability,8.48 Software V&V and Codebase-Aware RAG,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether requirement-to-test traceability improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,conversation_research_catalog_expansion,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-48-software-v-v-and-codebase-aware-rag__document-to-test-traceability,document-to-test traceability,8.48 Software V&V and Codebase-Aware RAG,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether document-to-test traceability improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,not primary risk control,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,conversation_research_catalog_expansion,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-48-software-v-v-and-codebase-aware-rag__multi-agent-testing-assistant,multi-agent testing assistant,8.48 Software V&V and Codebase-Aware RAG,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether multi-agent testing assistant improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,tool misuse,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,conversation_research_catalog_expansion,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-49-formal-agentic-rag-control__pomdp-formulation-for-agentic-rag,POMDP formulation for agentic RAG,8.49 Formal Agentic RAG Control,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether POMDP formulation for agentic RAG improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,tool misuse,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,conversation_research_catalog_expansion,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-49-formal-agentic-rag-control__finite-horizon-retrieval-policy,finite-horizon retrieval policy,8.49 Formal Agentic RAG Control,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether finite-horizon retrieval policy improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,privacy leak; tool misuse,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,conversation_research_catalog_expansion,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-49-formal-agentic-rag-control__state-transition-tracking,state transition tracking,8.49 Formal Agentic RAG Control,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether state transition tracking improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,tool misuse,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,conversation_research_catalog_expansion,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-49-formal-agentic-rag-control__retrieval-action-policy,retrieval action policy,8.49 Formal Agentic RAG Control,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether retrieval action policy improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,privacy leak; tool misuse,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,conversation_research_catalog_expansion,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-49-formal-agentic-rag-control__observation-state-separation,observation-state separation,8.49 Formal Agentic RAG Control,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether observation-state separation improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,tool misuse,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,conversation_research_catalog_expansion,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-49-formal-agentic-rag-control__trajectory-risk-model,trajectory risk model,8.49 Formal Agentic RAG Control,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether trajectory risk model improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,tool misuse,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,conversation_research_catalog_expansion,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
maximal__8-49-formal-agentic-rag-control__cascading-tool-failure-model,cascading tool failure model,8.49 Formal Agentic RAG Control,DOCUMENTED_CANDIDATE,Marco TBD_BY_ROADMAP_MAPPING,Evaluate whether cascading tool failure model improves final product output without paid dependency.,TBD_BY_BASELINE_OR_EXISTING_PIPELINE,"[""output_quality"", ""groundedness"", ""coverage"", ""auditability"", ""risk_reduction""]",OUTPUT_VALUE,TBD_BY_IMPLEMENTATION; not required for catalog inclusion per user rule,free/self-hosted/local implementation; paid SaaS disabled,candidate_or_supporting_governance,free/self-hosted compute only; no paid SaaS dependency,not limiting per user rule,tool misuse,free_self_hosted_and_output_value_gate,candidate_catalog_maximal_final_complementary_governed.csv,May be implemented if useful; benchmark not required for catalog inclusion; paid dependency remains disallowed.,"Remove if paid-only, non-free license, no output axis, or true duplicate alias.","Remove if later found paid-only, license-incompatible, or entirely unrelated to output quality.",,,REQUIRES_IMPLEMENTATION_LICENSE_CHECK; catalog inclusion assumes free/self-hosted or method-only; paid SaaS disabled,conversation_research_catalog_expansion,none_or_self_hosted_or_public_reference; no paid dependency allowed,FREE_ONLY_OR_SELF_HOSTED; paid tiers/overages disabled
